cat,a_cat,a_value,a_label,a_segment,a_next_segment,a_s_order,a_next_order,a_direction,a_azimuth,a_length,a_stright,a_sinusoid,a_elev_min,a_elev_max,a_s_drop,a_gradient,a_out_direction,a_out_azimuth,a_out_length,a_out_drop,a_out_gradient,a_tangent_dir,a_tangent_azimuth,a_next_direction,a_next_azimuth,a_area,a_lat,a_lon,b_cat,b_value,b_label,area
11956,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12039,1,Deciduous forest,67923.498293
11957,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12015,1,Deciduous forest,11319.991936
11958,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,11970,1,Deciduous forest,28299.419819
11959,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12017,1,Deciduous forest,5659.995968
11960,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,11995,1,Deciduous forest,16979.801231
11961,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,11997,1,Deciduous forest,96221.9848
11962,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12020,2,Coniferous forest,11319.991936
11963,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12048,1,Deciduous forest,5660.089303
11964,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12000,1,Deciduous forest,16979.894568
11965,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12021,1,Deciduous forest,5659.995968
11966,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12002,4,Low Vegetation,16979.801231
11967,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12022,1,Deciduous forest,5659.995968
11968,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12023,1,Deciduous forest,5659.995968
11969,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12051,4,Low Vegetation,11320.178606
11970,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12024,6,Water,5660.089303
11971,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12052,4,Low Vegetation,11320.365274
11972,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12055,4,Low Vegetation,11320.365274
11973,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12056,1,Deciduous forest,5660.182637
11974,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12027,1,Deciduous forest,16980.361244
11975,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12028,2,Coniferous forest,5660.089303
11976,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12029,1,Deciduous forest,5660.089303
11977,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12030,1,Deciduous forest,5660.089303
11978,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12031,1,Deciduous forest,5660.089303
11979,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12032,1,Deciduous forest,5660.089303
11980,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12036,1,Deciduous forest,5660.089303
11981,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12066,4,Low Vegetation,5660.182637
11982,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12040,1,Deciduous forest,5660.089303
11983,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12043,1,Deciduous forest,5660.089303
11984,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12074,1,Deciduous forest,5660.182637
11985,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12019,2,Coniferous forest,16980.174574
11986,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12045,1,Deciduous forest,5660.089303
11987,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12046,1,Deciduous forest,5660.089303
11988,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12047,4,Low Vegetation,33961.46915
11989,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12049,4,Low Vegetation,5660.089303
11990,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,11954,4,Low Vegetation,45279.221042
11991,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12050,1,Deciduous forest,5660.089303
11992,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12076,1,Deciduous forest,11320.365274
11993,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12078,4,Low Vegetation,11320.551939
11994,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12053,6,Water,5660.182637
11995,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12025,1,Deciduous forest,22640.730547
11996,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12054,1,Deciduous forest,5660.182637
11997,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12080,1,Deciduous forest,5660.27597
11998,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12057,1,Deciduous forest,5660.182637
11999,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12058,2,Coniferous forest,5660.182637
12000,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12059,2,Coniferous forest,5660.182637
12001,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12061,1,Deciduous forest,5660.182637
12002,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12063,4,Low Vegetation,5660.182637
12003,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12088,1,Deciduous forest,5660.27597
12004,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12064,1,Deciduous forest,5660.182637
12005,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12037,4,Low Vegetation,22640.450547
12006,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12065,1,Deciduous forest,16980.734577
12007,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12067,1,Deciduous forest,5660.182637
12008,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12090,1,Deciduous forest,5660.27597
12009,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12091,2,Coniferous forest,5660.27597
12010,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12068,4,Low Vegetation,5660.182637
12011,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12069,4,Low Vegetation,11320.365274
12012,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12070,1,Deciduous forest,5660.182637
12013,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12071,1,Deciduous forest,5660.182637
12014,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12072,4,Low Vegetation,11320.365274
12015,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12016,1,Deciduous forest,16980.267908
12016,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12041,4,Low Vegetation,33961.375819
12017,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12094,1,Deciduous forest,96227.024751
12018,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12073,4,Low Vegetation,5660.182637
12019,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12075,4,Low Vegetation,5660.182637
12020,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12099,4,Low Vegetation,16980.827909
12021,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12077,4,Low Vegetation,5660.182637
12022,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12101,1,Deciduous forest,11320.738602
12023,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12079,4,Low Vegetation,5660.27597
12024,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12103,1,Deciduous forest,5660.369301
12025,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12105,1,Deciduous forest,5660.369301
12026,11,14,,11,13,17,18,231.911,51.9112,9362.13,7023.59,1.33296,204,200,4,0.000427253,236.31,56.3099,566.305,0,0,-57.2958,-57.2958,232.431,70192363.217626,70192363.217626,-86.5795833333333,48.95125,12083,1,Deciduous forest,16980.827909
12027,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12062,2,Coniferous forest,147172.588352
12028,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12087,4,Low Vegetation,11320.55194
12029,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12089,4,Low Vegetation,5660.27597
12030,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12092,1,Deciduous forest,11320.551939
12031,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12093,1,Deciduous forest,5660.27597
12032,12,17,,12,11,12,17,273.576,93.5763,6441.61,2944.37,2.18777,261,204,57,0.00884872,180,5.00896e-06,758.568,1,0.00131827,-57.2958,-57.2958,255.069,48743867.933465,48743867.933465,-86.53625,48.91625,12038,1,Deciduous forest,56602.386364
12033,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12042,1,Deciduous forest,871832.564052
12034,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12044,2,Coniferous forest,22640.730547
12035,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12123,4,Low Vegetation,11320.738603
12036,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12124,1,Deciduous forest,33962.869116
12037,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12096,1,Deciduous forest,5660.27597
12038,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12097,5,Wetland,5660.27597
12039,10,12,,10,13,14,18,168.024,168.024,8425.55,6175.94,1.36425,233,200,33,0.00391666,141.34,141.34,536.727,5,0.00931573,-57.2958,-57.2958,232.431,90147955.893119,90147955.893119,-86.4445833333333,48.9145833333333,12098,4,Low Vegetation,5660.27597
